OrderID,OrderDate,ShipDate,CustomerID,ProductID,Quantity,Sales,Discount,Profit,Region
CA-2015-148964,26-05-2015,31-05-2015,RD-19900,FUR-FU-10003849,1,20,0.00,8,West
CA-2014-111899,05-04-2014,05-05-2014,NC-18340,OFF-AR-10001725,2,38,0.20,3,Central
CA-2014-111899,05-04-2014,05-05-2014,NC-18340,OFF-FA-10000840,6,5,0.20,2,Central
CA-2015-101126,02-10-2015,14-02-2015,NB-18655,OFF-ST-10000943,5,77,0.20,8,East
CA-2014-163468,18-11-2014,21-11-2014,JK-15730,FUR-TA-10002533,4,292,0.50,-175,Central
CA-2014-163468,18-11-2014,21-11-2014,JK-15730,FUR-FU-10001546,2,9,0.60,-7,Central
CA-2014-163468,18-11-2014,21-11-2014,JK-15730,FUR-BO-10003546,6,424,0.30,-30,Central
CA-2014-163468,18-11-2014,21-11-2014,JK-15730,OFF-BI-10004728,3,3,0.80,-5,Central
CA-2014-163468,18-11-2014,21-11-2014,JK-15730,OFF-ST-10000025,5,382,0.20,-67,Central
US-2017-117450,09-04-2017,09-08-2017,DO-13645,FUR-CH-10003817,2,97,0.20,6,South
US-2017-117450,09-04-2017,09-08-2017,DO-13645,OFF-PA-10000289,2,10,0.20,4,South
CA-2014-137274,29-03-2014,04-02-2014,MG-18145,FUR-TA-10001889,3,891,0.30,-153,Central
CA-2016-144092,11-05-2016,11-07-2016,LH-17155,TEC-AC-10002305,4,72,0.00,13,West
CA-2016-144092,11-05-2016,11-07-2016,LH-17155,FUR-CH-10004875,2,114,0.20,10,West
CA-2016-144092,11-05-2016,11-07-2016,LH-17155,OFF-EN-10001434,3,158,0.00,77,West
CA-2017-112172,06-10-2017,14-06-2017,MM-18280,OFF-FA-10004395,3,14,0.00,1,East
CA-2015-121699,08-10-2015,14-08-2015,BD-11320,OFF-BI-10004632,5,65,0.00,29,Central
CA-2015-162761,10-09-2015,13-10-2015,SC-20575,OFF-BI-10000145,2,2,0.70,-1,South
CA-2015-162761,10-09-2015,13-10-2015,SC-20575,OFF-BI-10002498,2,11,0.70,-9,South
CA-2015-162761,10-09-2015,13-10-2015,SC-20575,OFF-AR-10001761,8,37,0.20,7,South
CA-2016-121377,28-05-2016,06-02-2016,TN-21040,TEC-PH-10001817,1,286,0.20,25,Central
CA-2017-115322,05-11-2017,16-05-2017,ZC-21910,OFF-AR-10004456,3,44,0.00,13,East
CA-2016-132066,16-10-2016,20-10-2016,NB-18655,FUR-TA-10001539,1,142,0.40,-38,East
CA-2017-158120,17-11-2017,21-11-2017,KH-16330,OFF-PA-10003205,3,20,0.20,7,West
CA-2017-158120,17-11-2017,21-11-2017,KH-16330,OFF-BI-10002813,7,4,0.70,-3,West
CA-2017-100097,26-11-2017,29-11-2017,MN-17935,TEC-PH-10002310,5,980,0.00,265,East
CA-2017-100097,26-11-2017,29-11-2017,MN-17935,FUR-FU-10003623,5,135,0.00,38,East
CA-2017-167626,09-03-2017,09-07-2017,MY-18295,OFF-PA-10003424,3,9,0.20,3,Central
CA-2017-167626,09-03-2017,09-07-2017,MY-18295,TEC-AC-10004353,2,101,0.20,21,Central
US-2017-126053,12-05-2017,12-08-2017,CS-11950,FUR-FU-10001934,2,42,0.00,11,East
US-2017-126053,12-05-2017,12-08-2017,CS-11950,OFF-LA-10003766,3,9,0.00,5,East
US-2017-128447,11-10-2017,17-11-2017,MC-17845,OFF-AP-10004540,5,401,0.00,112,West
US-2017-128447,11-10-2017,17-11-2017,MC-17845,OFF-BI-10001543,1,29,0.20,10,West
US-2014-131275,18-03-2014,24-03-2014,SC-20050,FUR-FU-10004597,2,111,0.00,14,West
US-2014-131275,18-03-2014,24-03-2014,SC-20050,TEC-MA-10001148,4,1280,0.20,416,West
US-2014-131275,18-03-2014,24-03-2014,SC-20050,OFF-ST-10000078,7,1856,0.00,334,West
CA-2016-149349,11-12-2016,13-11-2016,SP-20650,FUR-FU-10001037,6,23,0.60,-9,Central
CA-2017-115119,26-10-2017,30-10-2017,SC-20440,TEC-PH-10001433,1,62,0.40,-13,East
CA-2017-115119,26-10-2017,30-10-2017,SC-20440,OFF-BI-10003007,7,81,0.70,-65,East
CA-2015-125563,04-11-2015,17-04-2015,PR-18880,FUR-FU-10001290,2,67,0.20,10,South
CA-2015-125563,04-11-2015,17-04-2015,PR-18880,FUR-FU-10000087,3,55,0.20,14,South
CA-2015-113152,25-12-2015,30-12-2015,JK-15625,TEC-AC-10002049,2,844,0.00,371,East
CA-2015-113152,25-12-2015,30-12-2015,JK-15625,FUR-BO-10002613,2,450,0.20,56,East
CA-2017-165155,21-09-2017,23-09-2017,BM-11575,OFF-ST-10004950,1,16,0.00,4,West
CA-2014-163412,20-12-2014,23-12-2014,SM-20950,FUR-CH-10004875,3,192,0.10,36,East
CA-2015-159590,18-07-2015,21-07-2015,KC-16255,OFF-AR-10003190,2,6,0.00,2,East
CA-2014-116190,26-07-2014,08-01-2014,SG-20470,FUR-CH-10000553,2,68,0.00,18,South
CA-2014-116190,26-07-2014,08-01-2014,SG-20470,OFF-LA-10002762,13,163,0.00,77,South
CA-2014-116190,26-07-2014,08-01-2014,SG-20470,FUR-FU-10000719,3,26,0.00,9,South
CA-2014-168473,26-12-2014,01-01-2015,TB-21520,OFF-ST-10000563,6,192,0.00,19,East
CA-2017-168389,12-11-2017,17-12-2017,DV-13045,FUR-TA-10004289,6,722,0.45,-420,South
CA-2017-168389,12-11-2017,17-12-2017,DV-13045,TEC-PH-10003555,4,74,0.20,-17,South
CA-2017-168389,12-11-2017,17-12-2017,DV-13045,OFF-AR-10001958,1,14,0.20,1,South
CA-2017-168389,12-11-2017,17-12-2017,DV-13045,FUR-CH-10000225,1,65,0.20,-12,South
CA-2014-130421,03-03-2014,03-07-2014,SC-20020,OFF-AP-10002534,3,177,0.80,-460,Central
CA-2017-142125,21-10-2017,27-10-2017,JB-15400,OFF-BI-10000301,6,39,0.00,19,Central
CA-2017-142125,21-10-2017,27-10-2017,JB-15400,OFF-BI-10003460,5,22,0.00,11,Central
CA-2017-141138,11-10-2017,16-11-2017,GH-14425,TEC-AC-10001772,7,112,0.00,44,West
CA-2017-152135,16-03-2017,18-03-2017,MG-17650,TEC-PH-10003505,8,445,0.40,-82,East
CA-2016-151974,22-09-2016,29-09-2016,RD-19660,OFF-LA-10004484,5,17,0.20,5,East
CA-2017-154102,02-06-2017,13-02-2017,SN-20560,OFF-PA-10001593,5,30,0.00,13,West
CA-2015-139780,31-12-2015,01-02-2016,AH-10690,OFF-BI-10004139,8,116,0.00,52,Central
CA-2016-114748,10-09-2016,14-10-2016,MZ-17335,OFF-AR-10001315,1,1,0.20,0,West
CA-2016-114748,10-09-2016,14-10-2016,MZ-17335,FUR-FU-10001488,2,170,0.20,0,West
US-2014-115189,30-12-2014,01-03-2015,AR-10345,TEC-PH-10002170,6,252,0.40,-50,East
US-2014-115189,30-12-2014,01-03-2015,AR-10345,FUR-TA-10004575,3,524,0.40,-192,East
CA-2016-163594,04-12-2016,14-04-2016,JF-15295,OFF-PA-10000809,3,19,0.00,9,West
CA-2016-163594,04-12-2016,14-04-2016,JF-15295,FUR-CH-10000225,3,194,0.20,-36,West
CA-2016-163594,04-12-2016,14-04-2016,JF-15295,OFF-BI-10003707,3,37,0.20,14,West
CA-2016-127243,28-11-2016,12-04-2016,DS-13180,TEC-PH-10004539,3,340,0.40,-74,East
CA-2016-127243,28-11-2016,12-04-2016,DS-13180,OFF-FA-10004076,8,13,0.20,3,East
CA-2016-127243,28-11-2016,12-04-2016,DS-13180,OFF-BI-10003166,2,7,0.70,-5,East
CA-2016-127243,28-11-2016,12-04-2016,DS-13180,OFF-ST-10002301,2,33,0.20,-8,East
CA-2016-127243,28-11-2016,12-04-2016,DS-13180,FUR-CH-10002647,7,348,0.30,-25,East
CA-2017-161851,15-04-2017,17-04-2017,BP-11095,OFF-BI-10004654,3,16,0.70,-12,South
CA-2015-110345,03-09-2015,03-11-2015,TG-21310,OFF-LA-10001175,2,5,0.20,2,South
CA-2014-107769,28-10-2014,11-01-2014,BT-11395,TEC-PH-10001336,2,258,0.00,75,Central
US-2017-123862,01-07-2017,01-09-2017,JF-15190,OFF-ST-10000760,11,154,0.00,45,West
US-2017-123862,01-07-2017,01-09-2017,JF-15190,OFF-ST-10002301,3,61,0.00,1,West
US-2017-123862,01-07-2017,01-09-2017,JF-15190,OFF-SU-10004884,7,110,0.00,32,West
US-2017-123862,01-07-2017,01-09-2017,JF-15190,OFF-FA-10003112,1,8,0.00,4,West
CA-2017-100580,13-08-2017,20-08-2017,MK-17905,OFF-BI-10000069,3,36,0.20,12,West
US-2017-145597,11-02-2017,11-05-2017,GG-14650,OFF-AR-10001958,4,54,0.20,5,Central
CA-2014-132787,19-09-2014,23-09-2014,MC-18130,OFF-ST-10001321,6,93,0.00,25,West
CA-2015-136224,31-05-2015,31-05-2015,ML-18265,OFF-AR-10003504,3,10,0.20,1,South
CA-2016-105732,13-09-2016,18-09-2016,AG-10270,OFF-ST-10000419,3,41,0.00,0,Central
CA-2016-105732,13-09-2016,18-09-2016,AG-10270,OFF-LA-10004559,5,14,0.00,7,Central
CA-2016-105732,13-09-2016,18-09-2016,AG-10270,TEC-PH-10001644,5,150,0.00,42,Central
CA-2016-105732,13-09-2016,18-09-2016,AG-10270,OFF-SU-10004782,2,17,0.00,5,Central
CA-2016-105732,13-09-2016,18-09-2016,AG-10270,OFF-PA-10002250,3,18,0.00,8,Central
CA-2016-105732,13-09-2016,18-09-2016,AG-10270,OFF-AP-10001394,2,378,0.00,136,Central
CA-2016-105732,13-09-2016,18-09-2016,AG-10270,OFF-PA-10001838,3,18,0.00,9,Central
CA-2016-105732,13-09-2016,18-09-2016,AG-10270,OFF-ST-10004340,6,373,0.00,101,Central
CA-2016-105732,13-09-2016,18-09-2016,AG-10270,FUR-FU-10003664,14,1336,0.00,388,Central
CA-2016-105732,13-09-2016,18-09-2016,AG-10270,TEC-PH-10004897,3,30,0.00,0,Central
CA-2017-108035,29-11-2017,12-03-2017,TT-21070,FUR-CH-10000454,2,390,0.20,49,South
CA-2017-108035,29-11-2017,12-03-2017,TT-21070,FUR-FU-10004017,5,102,0.20,19,South
CA-2017-160031,12-04-2017,12-07-2017,LT-16765,OFF-PA-10000241,3,74,0.20,23,East
CA-2017-147844,05-02-2017,05-06-2017,DD-13570,OFF-PA-10003016,5,16,0.00,7,West
CA-2017-147844,05-02-2017,05-06-2017,DD-13570,OFF-AR-10001615,3,60,0.00,15,West
CA-2017-147844,05-02-2017,05-06-2017,DD-13570,OFF-PA-10002713,5,34,0.00,16,West
CA-2016-110975,25-12-2016,30-12-2016,DB-12970,FUR-TA-10002958,2,313,0.40,-120,East
CA-2016-110975,25-12-2016,30-12-2016,DB-12970,FUR-CH-10003746,3,867,0.10,173,East
CA-2014-141649,30-09-2014,30-09-2014,DM-12955,OFF-AP-10003217,6,795,0.20,60,East
CA-2014-124807,07-12-2014,15-07-2014,ME-17725,OFF-PA-10001526,9,36,0.20,13,Central
CA-2014-124807,07-12-2014,15-07-2014,ME-17725,TEC-AC-10002857,4,24,0.20,3,Central
CA-2016-110009,09-08-2016,13-09-2016,TR-21325,FUR-FU-10003039,1,43,0.00,15,West
CA-2016-110009,09-08-2016,13-09-2016,TR-21325,OFF-PA-10002615,7,31,0.00,14,West
CA-2017-168172,08-06-2017,08-10-2017,SH-20395,OFF-SU-10002573,4,70,0.00,21,East
CA-2015-100146,14-05-2015,19-05-2015,CB-12535,FUR-BO-10004015,5,510,0.15,42,West
CA-2015-100146,14-05-2015,19-05-2015,CB-12535,FUR-FU-10001979,3,123,0.00,34,West
CA-2015-100146,14-05-2015,19-05-2015,CB-12535,FUR-CH-10003833,2,98,0.20,-6,West
CA-2015-100146,14-05-2015,19-05-2015,CB-12535,FUR-CH-10004495,3,722,0.20,81,West
CA-2017-152079,20-01-2017,21-01-2017,ML-17410,OFF-LA-10001613,5,12,0.20,4,Central
CA-2016-129728,30-05-2016,06-06-2016,JG-15310,FUR-FU-10003247,8,168,0.00,12,West
CA-2014-121769,04-08-2014,04-12-2014,JS-15880,FUR-TA-10004442,1,172,0.40,-95,East
CA-2014-103058,23-07-2014,24-07-2014,AG-10270,TEC-AC-10001314,2,100,0.00,8,East
CA-2017-121125,30-05-2017,06-03-2017,MG-17890,TEC-PH-10001619,1,157,0.20,18,West
CA-2017-121125,30-05-2017,06-03-2017,MG-17890,TEC-AC-10002323,2,35,0.20,-3,West
CA-2017-121125,30-05-2017,06-03-2017,MG-17890,FUR-FU-10000820,1,14,0.20,0,West
US-2016-114013,13-03-2016,15-03-2016,SC-20770,FUR-CH-10004287,2,387,0.30,-6,East
US-2016-114013,13-03-2016,15-03-2016,SC-20770,TEC-AC-10000474,5,380,0.20,47,East
US-2016-114013,13-03-2016,15-03-2016,SC-20770,TEC-PH-10001494,3,540,0.40,-117,East
US-2016-114013,13-03-2016,15-03-2016,SC-20770,OFF-PA-10004996,5,41,0.20,14,East
US-2016-114013,13-03-2016,15-03-2016,SC-20770,OFF-BI-10004318,1,52,0.70,-42,East
US-2016-114013,13-03-2016,15-03-2016,SC-20770,OFF-ST-10002574,5,553,0.20,-138,East
US-2016-114013,13-03-2016,15-03-2016,SC-20770,OFF-BI-10002353,5,23,0.70,-15,East
US-2016-114013,13-03-2016,15-03-2016,SC-20770,OFF-ST-10003641,2,126,0.20,-28,East
US-2016-114013,13-03-2016,15-03-2016,SC-20770,TEC-MA-10001148,3,449,0.70,-644,East
CA-2017-135069,04-10-2017,14-04-2017,BS-11755,OFF-AP-10000026,4,195,0.20,22,East
CA-2017-135069,04-10-2017,14-04-2017,BS-11755,FUR-FU-10003878,3,37,0.20,6,East
CA-2016-101693,25-06-2016,27-06-2016,LC-17140,FUR-CH-10001146,2,85,0.30,-6,Central
CA-2016-101693,25-06-2016,27-06-2016,LC-17140,FUR-FU-10003919,2,33,0.60,-26,Central
US-2014-164763,17-03-2014,21-03-2014,MH-17440,OFF-BI-10000605,3,11,0.00,5,South
US-2014-164763,17-03-2014,21-03-2014,MH-17440,OFF-BI-10000309,2,30,0.00,15,South
US-2014-164763,17-03-2014,21-03-2014,MH-17440,OFF-PA-10003349,2,13,0.00,6,South
US-2014-164763,17-03-2014,21-03-2014,MH-17440,OFF-PA-10003063,4,16,0.00,8,South
US-2014-164763,17-03-2014,21-03-2014,MH-17440,OFF-AP-10003971,3,33,0.00,8,South
CA-2014-161249,08-09-2014,13-08-2014,RD-19720,OFF-FA-10004838,3,4,0.20,-1,West
CA-2014-161249,08-09-2014,13-08-2014,RD-19720,OFF-BI-10001097,5,9,0.70,-7,West
CA-2015-148180,26-07-2015,31-07-2015,BP-11095,OFF-BI-10000605,3,9,0.20,3,West
CA-2015-148180,26-07-2015,31-07-2015,BP-11095,OFF-BI-10003314,6,23,0.20,8,West
CA-2015-148180,26-07-2015,31-07-2015,BP-11095,OFF-AR-10002067,5,99,0.00,26,West
CA-2014-165568,15-02-2014,19-02-2014,BF-11020,OFF-BI-10001031,5,21,0.20,7,West
CA-2015-145457,24-03-2015,27-03-2015,CP-12085,FUR-FU-10003832,5,47,0.00,13,West
US-2017-163657,09-02-2017,09-06-2017,JL-15235,OFF-BI-10000138,5,19,0.20,7,West
US-2017-163657,09-02-2017,09-06-2017,JL-15235,FUR-TA-10004607,2,237,0.20,-3,West
CA-2015-120446,16-11-2015,18-11-2015,JG-15805,OFF-LA-10003148,3,19,0.00,9,West
CA-2014-109932,12-09-2014,12-11-2014,VP-21760,OFF-PA-10001804,2,11,0.20,4,Central
CA-2014-109932,12-09-2014,12-11-2014,VP-21760,OFF-ST-10000036,3,237,0.20,21,Central
CA-2017-127474,02-03-2017,02-07-2017,RD-19810,OFF-PA-10001166,1,5,0.20,2,Central
CA-2017-127474,02-03-2017,02-07-2017,RD-19810,OFF-PA-10001033,2,66,0.20,24,Central
CA-2017-127474,02-03-2017,02-07-2017,RD-19810,FUR-FU-10004597,1,22,0.60,-26,Central
CA-2017-127474,02-03-2017,02-07-2017,RD-19810,OFF-PA-10000418,5,419,0.20,147,Central
CA-2017-115448,11-11-2017,14-11-2017,MH-18025,FUR-FU-10004090,5,89,0.20,14,South
CA-2017-105669,17-09-2017,22-09-2017,SJ-20125,OFF-AR-10000390,3,10,0.20,3,Central
CA-2017-105669,17-09-2017,22-09-2017,SJ-20125,FUR-CH-10003774,5,318,0.30,-77,Central
CA-2017-105669,17-09-2017,22-09-2017,SJ-20125,OFF-BI-10002412,5,6,0.80,-10,Central
CA-2017-105669,17-09-2017,22-09-2017,SJ-20125,TEC-PH-10002415,6,1416,0.20,88,Central
CA-2017-134796,25-06-2017,07-01-2017,FM-14380,TEC-PH-10003505,2,148,0.20,17,Central
CA-2016-137743,30-07-2016,08-04-2016,KH-16360,OFF-LA-10003663,4,9,0.20,3,Central
CA-2016-137743,30-07-2016,08-04-2016,KH-16360,OFF-ST-10001780,2,1037,0.20,52,Central
CA-2015-137974,16-04-2015,18-04-2015,LL-16840,TEC-PH-10002033,2,570,0.00,148,South
CA-2015-137974,16-04-2015,18-04-2015,LL-16840,OFF-BI-10001036,1,9,0.00,5,South
CA-2015-137974,16-04-2015,18-04-2015,LL-16840,FUR-FU-10001468,7,1197,0.00,120,South
CA-2015-137974,16-04-2015,18-04-2015,LL-16840,FUR-BO-10001519,9,523,0.00,126,South
US-2015-136987,04-11-2015,14-04-2015,AR-10540,TEC-CO-10001943,4,640,0.20,216,West
US-2015-136987,04-11-2015,14-04-2015,AR-10540,OFF-PA-10003127,2,53,0.00,24,West
CA-2015-138485,27-02-2015,03-01-2015,NP-18670,TEC-AC-10002076,9,539,0.00,81,West
CA-2016-103709,09-08-2016,15-09-2016,LP-17095,OFF-AR-10003338,2,15,0.00,4,West
CA-2016-103709,09-08-2016,15-09-2016,LP-17095,OFF-PA-10004610,8,34,0.00,15,West
CA-2016-103709,09-08-2016,15-09-2016,LP-17095,OFF-ST-10001272,2,262,0.00,65,West
CA-2016-138282,19-05-2016,23-05-2016,AH-10690,OFF-AP-10001366,8,88,0.00,24,West
CA-2017-148985,11-11-2017,15-11-2017,TB-21190,FUR-FU-10001424,4,35,0.00,12,West
CA-2014-138100,15-09-2014,20-09-2014,AA-10315,OFF-PA-10000349,3,15,0.00,7,East
CA-2014-138100,15-09-2014,20-09-2014,AA-10315,FUR-FU-10002456,2,15,0.00,6,East
CA-2015-100734,15-09-2015,20-09-2015,AC-10615,OFF-BI-10002609,4,4,0.70,-3,East
CA-2015-100734,15-09-2015,20-09-2015,AC-10615,OFF-ST-10001522,2,147,0.20,-29,East
CA-2016-139997,07-01-2016,07-03-2016,EM-14140,TEC-CO-10000971,5,1500,0.00,450,West
CA-2016-109652,04-10-2016,15-04-2016,QJ-19255,OFF-AR-10000034,4,14,0.20,3,Central
CA-2014-167199,01-06-2014,01-10-2014,ME-17320,FUR-CH-10004063,9,2574,0.00,746,South
CA-2014-167199,01-06-2014,01-10-2014,ME-17320,OFF-BI-10004632,2,610,0.00,274,South
CA-2014-167199,01-06-2014,01-10-2014,ME-17320,OFF-AR-10001662,2,5,0.00,1,South
CA-2014-167199,01-06-2014,01-10-2014,ME-17320,TEC-PH-10004977,2,392,0.00,114,South
CA-2014-167199,01-06-2014,01-10-2014,ME-17320,TEC-PH-10004539,4,756,0.00,204,South
CA-2014-167199,01-06-2014,01-10-2014,ME-17320,OFF-FA-10001883,4,31,0.00,0,South
CA-2014-167199,01-06-2014,01-10-2014,ME-17320,OFF-PA-10000955,1,7,0.00,3,South
CA-2016-124583,09-01-2016,09-03-2016,LB-16795,OFF-EN-10002500,1,13,0.00,6,West
CA-2014-113964,23-09-2014,30-09-2014,JP-16135,OFF-BI-10004654,4,18,0.20,7,East
CA-2014-129938,15-12-2014,17-12-2014,EB-13705,FUR-CH-10003774,7,446,0.30,-108,East
CA-2017-135111,28-12-2017,01-02-2018,CS-12400,OFF-AR-10004707,1,2,0.00,1,Central
CA-2017-135111,28-12-2017,01-02-2018,CS-12400,OFF-BI-10004040,5,26,0.00,13,Central
US-2015-134558,19-12-2015,24-12-2015,PM-19135,OFF-PA-10001184,5,30,0.00,15,East
US-2015-134558,19-12-2015,24-12-2015,PM-19135,TEC-AC-10004145,9,2250,0.00,517,East
US-2015-134558,19-12-2015,24-12-2015,PM-19135,FUR-TA-10003473,4,1053,0.30,-105,East
CA-2017-157196,11-05-2017,11-09-2017,AA-10645,OFF-PA-10003172,2,13,0.00,6,West
CA-2015-108672,09-10-2015,16-09-2015,FA-14230,FUR-FU-10003799,6,107,0.00,33,West
US-2017-118598,16-11-2017,16-11-2017,CM-12190,TEC-PH-10002583,6,120,0.00,6,East
US-2017-160836,09-11-2017,16-09-2017,CC-12475,OFF-PA-10004239,3,10,0.20,3,Central
US-2017-160836,09-11-2017,16-09-2017,CC-12475,FUR-TA-10002855,5,512,0.30,-66,Central
US-2017-160836,09-11-2017,16-09-2017,CC-12475,OFF-AP-10001626,2,2,0.80,-4,Central
CA-2017-121048,14-07-2017,18-07-2017,TC-21295,OFF-BI-10004022,2,4,0.20,1,West
CA-2017-121048,14-07-2017,18-07-2017,TC-21295,FUR-FU-10003601,3,277,0.00,50,West
CA-2017-121048,14-07-2017,18-07-2017,TC-21295,OFF-FA-10000490,4,5,0.00,2,West
CA-2017-121048,14-07-2017,18-07-2017,TC-21295,OFF-AR-10004042,4,72,0.00,21,West
CA-2017-121048,14-07-2017,18-07-2017,TC-21295,FUR-FU-10002960,3,19,0.00,8,West
CA-2017-121048,14-07-2017,18-07-2017,TC-21295,TEC-AC-10000991,3,141,0.00,20,West
CA-2017-121048,14-07-2017,18-07-2017,TC-21295,TEC-PH-10004977,3,470,0.20,53,West
US-2017-120147,30-03-2017,30-03-2017,TB-21400,OFF-AR-10000817,2,6,0.00,2,West
US-2017-120147,30-03-2017,30-03-2017,TB-21400,TEC-PH-10002447,1,165,0.20,19,West
CA-2016-158043,31-01-2016,02-04-2016,JK-15325,OFF-EN-10003134,2,23,0.00,12,East
US-2017-106579,06-08-2017,13-06-2017,BW-11200,OFF-BI-10000309,4,12,0.80,-19,Central
CA-2014-115889,11-02-2014,11-06-2014,SH-20395,TEC-PH-10001615,2,46,0.20,5,West
CA-2014-115889,11-02-2014,11-06-2014,SH-20395,OFF-ST-10003208,2,363,0.00,105,West
US-2017-161935,14-07-2017,18-07-2017,JL-15835,OFF-PA-10000605,2,9,0.20,3,East
US-2017-161935,14-07-2017,18-07-2017,JL-15835,TEC-PH-10000560,9,1890,0.40,-378,East
US-2017-161935,14-07-2017,18-07-2017,JL-15835,OFF-ST-10003455,5,62,0.20,5,East
US-2017-161935,14-07-2017,18-07-2017,JL-15835,FUR-FU-10002937,5,397,0.20,149,East
US-2017-161935,14-07-2017,18-07-2017,JL-15835,OFF-ST-10001837,7,239,0.20,18,East
US-2017-161935,14-07-2017,18-07-2017,JL-15835,OFF-AR-10004757,5,13,0.20,2,East
US-2017-167920,12-09-2017,12-12-2017,JL-15835,OFF-BI-10004236,2,29,0.00,14,South
US-2017-167920,12-09-2017,12-12-2017,JL-15835,OFF-AP-10000159,5,215,0.00,62,South
US-2017-167920,12-09-2017,12-12-2017,JL-15835,OFF-BI-10003274,4,16,0.00,7,South
US-2017-167920,12-09-2017,12-12-2017,JL-15835,TEC-AC-10001013,5,146,0.00,48,South
US-2017-167920,12-09-2017,12-12-2017,JL-15835,OFF-ST-10004963,1,15,0.00,1,South
US-2017-167920,12-09-2017,12-12-2017,JL-15835,OFF-LA-10004409,2,6,0.00,3,South
US-2017-167920,12-09-2017,12-12-2017,JL-15835,TEC-CO-10001046,2,1400,0.00,630,South
CA-2016-162383,09-05-2016,09-11-2016,MD-17350,OFF-BI-10002824,2,9,0.70,-7,East
CA-2016-162383,09-05-2016,09-11-2016,MD-17350,OFF-BI-10001757,6,9,0.70,-6,East
CA-2016-162383,09-05-2016,09-11-2016,MD-17350,FUR-CH-10004477,2,85,0.30,-1,East
CA-2014-125731,09-10-2014,16-09-2014,CL-12565,OFF-EN-10003072,7,22,0.20,8,West
CA-2014-125731,09-10-2014,16-09-2014,CL-12565,FUR-CH-10003973,5,1487,0.20,149,West
US-2017-106145,26-09-2017,26-09-2017,RA-19885,OFF-EN-10001028,6,72,0.00,33,West
US-2017-106145,26-09-2017,26-09-2017,RA-19885,FUR-FU-10003829,3,9,0.00,3,West
US-2017-106145,26-09-2017,26-09-2017,RA-19885,OFF-PA-10002245,6,36,0.00,16,West
US-2017-106145,26-09-2017,26-09-2017,RA-19885,OFF-BI-10002215,3,17,0.20,6,West
US-2017-106145,26-09-2017,26-09-2017,RA-19885,OFF-BI-10003925,3,931,0.20,314,West
CA-2016-107146,17-06-2016,19-06-2016,LC-16885,FUR-FU-10002298,3,266,0.20,-13,West
CA-2016-107146,17-06-2016,19-06-2016,LC-16885,FUR-CH-10004853,4,483,0.20,54,West
US-2017-134642,25-02-2017,03-01-2017,SW-20245,FUR-CH-10002880,2,197,0.20,-22,South
US-2017-134642,25-02-2017,03-01-2017,SW-20245,FUR-BO-10004709,5,232,0.20,6,South
US-2017-160143,31-03-2017,04-07-2017,HG-14965,OFF-SU-10004231,3,30,0.00,8,West
CA-2017-103415,12-03-2017,12-08-2017,MV-17485,FUR-FU-10000820,2,14,0.60,-14,Central
CA-2016-106460,19-02-2016,22-02-2016,GT-14710,OFF-PA-10001736,2,71,0.00,33,West
US-2017-112347,12-02-2017,12-06-2017,BS-11380,OFF-ST-10003306,1,114,0.20,13,West
US-2017-112347,12-02-2017,12-06-2017,BS-11380,OFF-BI-10003707,8,37,0.70,-24,West
US-2017-112347,12-02-2017,12-06-2017,BS-11380,FUR-BO-10003546,8,242,0.70,-364,West
US-2017-112347,12-02-2017,12-06-2017,BS-11380,TEC-PH-10000213,2,50,0.20,5,West
US-2017-112347,12-02-2017,12-06-2017,BS-11380,FUR-FU-10001488,6,509,0.20,0,West
US-2017-112347,12-02-2017,12-06-2017,BS-11380,TEC-PH-10004833,6,57,0.20,-14,West
US-2017-112347,12-02-2017,12-06-2017,BS-11380,FUR-CH-10002335,5,907,0.20,68,West
CA-2014-103492,10-10-2014,15-10-2014,CM-12715,TEC-PH-10001128,6,720,0.20,72,Central
CA-2014-103492,10-10-2014,15-10-2014,CM-12715,TEC-PH-10004667,7,756,0.20,66,Central
CA-2014-103492,10-10-2014,15-10-2014,CM-12715,OFF-BI-10004817,5,12,0.80,-19,Central
CA-2014-103492,10-10-2014,15-10-2014,CM-12715,OFF-BI-10004140,1,1,0.80,-2,Central
CA-2016-136595,09-05-2016,09-07-2016,EM-13825,FUR-FU-10004671,3,21,0.60,-12,Central
CA-2014-140396,20-11-2014,25-11-2014,KH-16330,OFF-EN-10002592,3,35,0.00,17,East
CA-2014-140396,20-11-2014,25-11-2014,KH-16330,TEC-PH-10004447,6,834,0.00,217,East
CA-2014-140396,20-11-2014,25-11-2014,KH-16330,OFF-BI-10003669,3,13,0.20,5,East
CA-2014-140396,20-11-2014,25-11-2014,KH-16330,OFF-PA-10000223,4,26,0.00,12,East
CA-2014-114181,05-10-2014,14-05-2014,AF-10885,FUR-BO-10004467,7,350,0.50,-217,East
CA-2014-114181,05-10-2014,14-05-2014,AF-10885,OFF-AR-10000716,5,22,0.20,5,East
CA-2017-159506,27-11-2017,12-02-2017,JR-16210,OFF-PA-10003641,6,158,0.00,73,Central
CA-2017-159506,27-11-2017,12-02-2017,JR-16210,OFF-BI-10004519,3,498,0.00,224,Central
US-2014-137155,11-01-2014,11-05-2014,DL-12925,OFF-AP-10002518,3,534,0.00,155,East
US-2014-137155,11-01-2014,11-05-2014,DL-12925,OFF-PA-10000806,3,168,0.00,82,East
